file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\index.html,1,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,13
projects\index.html,2,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,14
projects\index.html,3,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,4
projects\index.html,4,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,20
projects\index.html,5,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,68
projects\index.html,6,html,51cbcff1,Odessa Castillo,2025-10-10,22:35:01,-07:00,2025-10-10T22:35:01-07:00,2,41
projects\index.html,7,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,21
projects\index.html,8,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,5
projects\index.html,9,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,4
projects\index.html,10,html,32480db9,Odessa Castillo,2025-10-23,23:56:26,-07:00,2025-10-23T23:56:26-07:00,2,42
projects\index.html,11,html,a46ba8d5,Odessa Castillo,2025-11-01,21:58:18,-07:00,2025-11-01T21:58:18-07:00,2,21
projects\index.html,12,html,a46ba8d5,Odessa Castillo,2025-11-01,21:58:18,-07:00,2025-11-01T21:58:18-07:00,4,58
projects\index.html,13,html,a46ba8d5,Odessa Castillo,2025-11-01,21:58:18,-07:00,2025-11-01T21:58:18-07:00,4,22
projects\index.html,14,html,a46ba8d5,Odessa Castillo,2025-11-01,21:58:18,-07:00,2025-11-01T21:58:18-07:00,2,4
projects\index.html,15,html,a46ba8d5,Odessa Castillo,2025-11-01,21:58:18,-07:00,2025-11-01T21:58:18-07:00,2,101
projects\index.html,16,html,51cbcff1,Odessa Castillo,2025-10-10,22:35:01,-07:00,2025-10-10T22:35:01-07:00,2,20
projects\index.html,17,html,51cbcff1,Odessa Castillo,2025-10-10,22:35:01,-07:00,2025-10-10T22:35:01-07:00,2,4
projects\index.html,18,html,00000000,Not Committed Yet,2025-11-07,00:00:15,-08:00,2025-11-07T00:00:15-08:00,2,0
projects\index.html,19,html,9371de0b,Odessa Castillo,2025-10-17,23:23:09,-07:00,2025-10-17T23:23:09-07:00,2,48
projects\index.html,20,html,32480db9,Odessa Castillo,2025-10-23,23:56:26,-07:00,2025-10-23T23:56:26-07:00,2,47
projects\index.html,21,html,51cbcff1,Odessa Castillo,2025-10-10,22:35:01,-07:00,2025-10-10T22:35:01-07:00,2,0
projects\index.html,22,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,5
projects\index.html,23,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,5
contact\index.html,1,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,13
contact\index.html,2,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,14
contact\index.html,3,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,4
contact\index.html,4,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,20
contact\index.html,5,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,68
contact\index.html,6,html,51cbcff1,Odessa Castillo,2025-10-10,22:35:01,-07:00,2025-10-10T22:35:01-07:00,2,41
contact\index.html,7,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,21
contact\index.html,8,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,5
contact\index.html,9,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,4
contact\index.html,10,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,18
contact\index.html,11,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,75
contact\index.html,12,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,24
contact\index.html,13,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,6,32
contact\index.html,14,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,6,31
contact\index.html,15,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,4
contact\index.html,16,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,24
contact\index.html,17,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,6,36
contact\index.html,18,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,6,20
contact\index.html,19,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,4
contact\index.html,20,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,24
contact\index.html,21,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,6,36
contact\index.html,22,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,6,31
contact\index.html,23,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,4
contact\index.html,24,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,35
contact\index.html,25,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,0
contact\index.html,26,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,4,0
contact\index.html,27,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,2,5
contact\index.html,28,html,9371de0b,Odessa Castillo,2025-10-17,23:23:09,-07:00,2025-10-17T23:23:09-07:00,2,48
contact\index.html,29,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,5
contact\index.html,30,html,6e7c4a3f,Odessa Castillo,2025-10-02,22:03:28,-07:00,2025-10-02T22:03:28-07:00,0,5
